debugE2CP8B:debug0CH2ZV,11,1544077567076,"{""Rating"": ""8"", ""ReactionTime"": 9236, ""TrialName"": ""CylOnPlate5DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 7}"
debugE2CP8B:debug0CH2ZV,12,1544077579805,"{""Rating"": ""56"", ""ReactionTime"": 12728, ""TrialName"": ""CubeOnWood1DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 8}"
debugE2CP8B:debug0CH2ZV,13,1544077586993,"{""Rating"": ""15"", ""ReactionTime"": 7185, ""TrialName"": ""CylOnPlate4DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 9}"
debugE2CP8B:debug0CH2ZV,14,1544077589637,"{""Rating"": ""8"", ""ReactionTime"": 2642, ""TrialName"": ""SphereOnFoam0DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 10}"
debugE2CP8B:debug0CH2ZV,15,1544077591966,"{""Rating"": ""43"", ""ReactionTime"": 2327, ""TrialName"": ""SphereOnFoam3DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 11}"
debugE2CP8B:debug0CH2ZV,16,1544077595722,"{""Rating"": ""44"", ""ReactionTime"": 3754, ""TrialName"": ""CylOnWood2DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 12}"
debugE2CP8B:debug0CH2ZV,17,1544077598349,"{""Rating"": ""42"", ""ReactionTime"": 2625, ""TrialName"": ""CubeOnFoam2DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 13}"
debugE2CP8B:debug0CH2ZV,18,1544077601170,"{""Rating"": ""43"", ""ReactionTime"": 2819, ""TrialName"": ""CubeOnWood0DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 14}"
debugE2CP8B:debug0CH2ZV,19,1544077604539,"{""Rating"": ""33"", ""ReactionTime"": 3368, ""TrialName"": ""CylOnWood0DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 15}"
debugE2CP8B:debug0CH2ZV,20,1544077606982,"{""Rating"": ""42"", ""ReactionTime"": 2440, ""TrialName"": ""CubeOnPlate1DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 16}"
debugE2CP8B:debug0CH2ZV,21,1544077608328,"{""Rating"": ""39"", ""ReactionTime"": 1345, ""TrialName"": ""SphereOnPlate2DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 17}"
debugE2CP8B:debug0CH2ZV,22,1544077609522,"{""Rating"": ""42"", ""ReactionTime"": 1193, ""TrialName"": ""CylOnWood1DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 18}"
debugE2CP8B:debug0CH2ZV,23,1544077610867,"{""Rating"": ""40"", ""ReactionTime"": 1343, ""TrialName"": ""SphereOnPlate3DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 19}"
debugE2CP8B:debug0CH2ZV,24,1544077612139,"{""Rating"": ""40"", ""ReactionTime"": 1271, ""TrialName"": ""CubeOnWood2DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 20}"
debugE2CP8B:debug0CH2ZV,25,1544077613247,"{""Rating"": ""38"", ""ReactionTime"": 1107, ""TrialName"": ""CubeOnFoam5DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 21}"
debugE2CP8B:debug0CH2ZV,26,1544077614744,"{""Rating"": ""41"", ""ReactionTime"": 1496, ""TrialName"": ""CubeOnFoam3DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 22}"
debugE2CP8B:debug0CH2ZV,27,1544077615915,"{""Rating"": ""43"", ""ReactionTime"": 1170, ""TrialName"": ""CubeOnFoam0DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 23}"
